job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id
1446,block-0482,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,2,20012,current_frame,1,Generalization_ConstructionPedestrian_1012__s2__current_frame
1447,block-0482,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,2,20012,temporal,2,Generalization_ConstructionPedestrian_1012__s2__temporal
1448,block-0482,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,2,20012,baseline,3,Generalization_ConstructionPedestrian_1012__s2__baseline
1449,block-0483,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,2,20013,current_frame,1,Base_ConstructionPedestrian_0013__s2__current_frame
1450,block-0483,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,2,20013,temporal,2,Base_ConstructionPedestrian_0013__s2__temporal
1451,block-0483,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,2,20013,baseline,3,Base_ConstructionPedestrian_0013__s2__baseline
1452,block-0484,Generalization_ImageOnObject_1041,ImageOnObject_041,Generalization,1,10041,current_frame,1,Generalization_ImageOnObject_1041__s1__current_frame
1453,block-0484,Generalization_ImageOnObject_1041,ImageOnObject_041,Generalization,1,10041,temporal,2,Generalization_ImageOnObject_1041__s1__temporal
1454,block-0484,Generalization_ImageOnObject_1041,ImageOnObject_041,Generalization,1,10041,baseline,3,Generalization_ImageOnObject_1041__s1__baseline
1455,block-0485,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,2,20061,temporal,1,Generalization_PassableObstacles_1061__s2__temporal
1456,block-0485,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,2,20061,baseline,2,Generalization_PassableObstacles_1061__s2__baseline
1457,block-0485,Generalization_PassableObstacles_1061,PassableObstacles_061,Generalization,2,20061,current_frame,3,Generalization_PassableObstacles_1061__s2__current_frame
1458,block-0486,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,2,20052,baseline,1,Generalization_OppositeConstruction_1052__s2__baseline
1459,block-0486,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,2,20052,temporal,2,Generalization_OppositeConstruction_1052__s2__temporal
1460,block-0486,Generalization_OppositeConstruction_1052,OppositeConstruction_052,Generalization,2,20052,current_frame,3,Generalization_OppositeConstruction_1052__s2__current_frame
1461,block-0487,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,3,30043,baseline,1,Generalization_ImageOnObject_1043__s3__baseline
1462,block-0487,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,3,30043,temporal,2,Generalization_ImageOnObject_1043__s3__temporal
1463,block-0487,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,3,30043,current_frame,3,Generalization_ImageOnObject_1043__s3__current_frame
1464,block-0488,Base_BadParking_0005,BadParking_005,Base,1,10005,temporal,1,Base_BadParking_0005__s1__temporal
1465,block-0488,Base_BadParking_0005,BadParking_005,Base,1,10005,baseline,2,Base_BadParking_0005__s1__baseline
1466,block-0488,Base_BadParking_0005,BadParking_005,Base,1,10005,current_frame,3,Base_BadParking_0005__s1__current_frame
1467,block-0489,Generalization_BadParking_1008,BadParking_008,Generalization,2,20008,baseline,1,Generalization_BadParking_1008__s2__baseline
1468,block-0489,Generalization_BadParking_1008,BadParking_008,Generalization,2,20008,current_frame,2,Generalization_BadParking_1008__s2__current_frame
1469,block-0489,Generalization_BadParking_1008,BadParking_008,Generalization,2,20008,temporal,3,Generalization_BadParking_1008__s2__temporal
1470,block-0490,Generalization_PedestrianCrowd_1069,PedestrianCrowd_069,Generalization,1,10069,temporal,1,Generalization_PedestrianCrowd_1069__s1__temporal
1471,block-0490,Generalization_PedestrianCrowd_1069,PedestrianCrowd_069,Generalization,1,10069,baseline,2,Generalization_PedestrianCrowd_1069__s1__baseline
1472,block-0490,Generalization_PedestrianCrowd_1069,PedestrianCrowd_069,Generalization,1,10069,current_frame,3,Generalization_PedestrianCrowd_1069__s1__current_frame
1473,block-0491,Base_BadParking_0002,BadParking_002,Base,2,20002,baseline,1,Base_BadParking_0002__s2__baseline
1474,block-0491,Base_BadParking_0002,BadParking_002,Base,2,20002,temporal,2,Base_BadParking_0002__s2__temporal
1475,block-0491,Base_BadParking_0002,BadParking_002,Base,2,20002,current_frame,3,Base_BadParking_0002__s2__current_frame
1476,block-0492,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,3,30015,current_frame,1,Generalization_ConstructionPermutations_1015__s3__current_frame
1477,block-0492,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,3,30015,baseline,2,Generalization_ConstructionPermutations_1015__s3__baseline
1478,block-0492,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,3,30015,temporal,3,Generalization_ConstructionPermutations_1015__s3__temporal
1479,block-0493,Generalization_OppositeConstruction_1053,OppositeConstruction_053,Generalization,3,30053,current_frame,1,Generalization_OppositeConstruction_1053__s3__current_frame
1480,block-0493,Generalization_OppositeConstruction_1053,OppositeConstruction_053,Generalization,3,30053,baseline,2,Generalization_OppositeConstruction_1053__s3__baseline
1481,block-0493,Generalization_OppositeConstruction_1053,OppositeConstruction_053,Generalization,3,30053,temporal,3,Generalization_OppositeConstruction_1053__s3__temporal
1482,block-0494,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,2,20027,baseline,1,Generalization_CustomObstacles_1027__s2__baseline
1483,block-0494,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,2,20027,temporal,2,Generalization_CustomObstacles_1027__s2__temporal
1484,block-0494,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,2,20027,current_frame,3,Generalization_CustomObstacles_1027__s2__current_frame
1485,block-0495,Generalization_Wall_1099,Wall_099,Generalization,1,10099,current_frame,1,Generalization_Wall_1099__s1__current_frame
1486,block-0495,Generalization_Wall_1099,Wall_099,Generalization,1,10099,baseline,2,Generalization_Wall_1099__s1__baseline
1487,block-0495,Generalization_Wall_1099,Wall_099,Generalization,1,10099,temporal,3,Generalization_Wall_1099__s1__temporal
1488,block-0496,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,1,10072,baseline,1,Generalization_PedestrianOtherBlocker_1072__s1__baseline
1489,block-0496,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,1,10072,current_frame,2,Generalization_PedestrianOtherBlocker_1072__s1__current_frame
1490,block-0496,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,1,10072,temporal,3,Generalization_PedestrianOtherBlocker_1072__s1__temporal
1491,block-0497,Generalization_PassableObstacles_1060,PassableObstacles_060,Generalization,2,20060,baseline,1,Generalization_PassableObstacles_1060__s2__baseline
1492,block-0497,Generalization_PassableObstacles_1060,PassableObstacles_060,Generalization,2,20060,temporal,2,Generalization_PassableObstacles_1060__s2__temporal
1493,block-0497,Generalization_PassableObstacles_1060,PassableObstacles_060,Generalization,2,20060,current_frame,3,Generalization_PassableObstacles_1060__s2__current_frame
1494,block-0498,Base_PassableObstacles_0063,PassableObstacles_063,Base,1,10063,temporal,1,Base_PassableObstacles_0063__s1__temporal
1495,block-0498,Base_PassableObstacles_0063,PassableObstacles_063,Base,1,10063,baseline,2,Base_PassableObstacles_0063__s1__baseline
1496,block-0498,Base_PassableObstacles_0063,PassableObstacles_063,Base,1,10063,current_frame,3,Base_PassableObstacles_0063__s1__current_frame
1497,block-0499,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,3,30030,temporal,1,Generalization_FullyBlocked_1030__s3__temporal
1498,block-0499,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,3,30030,current_frame,2,Generalization_FullyBlocked_1030__s3__current_frame
1499,block-0499,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,3,30030,baseline,3,Generalization_FullyBlocked_1030__s3__baseline
1500,block-0500,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,1,10053,current_frame,1,Base_OppositeConstruction_0053__s1__current_frame
1501,block-0500,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,1,10053,baseline,2,Base_OppositeConstruction_0053__s1__baseline
1502,block-0500,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,1,10053,temporal,3,Base_OppositeConstruction_0053__s1__temporal
1503,block-0501,Base_RightConstruction_0091,RightConstruction_091,Base,3,30091,temporal,1,Base_RightConstruction_0091__s3__temporal
1504,block-0501,Base_RightConstruction_0091,RightConstruction_091,Base,3,30091,baseline,2,Base_RightConstruction_0091__s3__baseline
1505,block-0501,Base_RightConstruction_0091,RightConstruction_091,Base,3,30091,current_frame,3,Base_RightConstruction_0091__s3__current_frame
1506,block-0502,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,1,10051,current_frame,1,Base_OppositeConstruction_0051__s1__current_frame
1507,block-0502,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,1,10051,baseline,2,Base_OppositeConstruction_0051__s1__baseline
1508,block-0502,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,1,10051,temporal,3,Base_OppositeConstruction_0051__s1__temporal
1509,block-0503,Generalization_CustomObstacles_1026,CustomObstacles_026,Generalization,3,30026,current_frame,1,Generalization_CustomObstacles_1026__s3__current_frame
1510,block-0503,Generalization_CustomObstacles_1026,CustomObstacles_026,Generalization,3,30026,baseline,2,Generalization_CustomObstacles_1026__s3__baseline
1511,block-0503,Generalization_CustomObstacles_1026,CustomObstacles_026,Generalization,3,30026,temporal,3,Generalization_CustomObstacles_1026__s3__temporal
1512,block-0504,Base_CustomObstacles_0028,CustomObstacles_028,Base,1,10028,current_frame,1,Base_CustomObstacles_0028__s1__current_frame
1513,block-0504,Base_CustomObstacles_0028,CustomObstacles_028,Base,1,10028,temporal,2,Base_CustomObstacles_0028__s1__temporal
1514,block-0504,Base_CustomObstacles_0028,CustomObstacles_028,Base,1,10028,baseline,3,Base_CustomObstacles_0028__s1__baseline
1515,block-0505,Generalization_Animals_1080,Animals_080,Generalization,1,10080,current_frame,1,Generalization_Animals_1080__s1__current_frame
1516,block-0505,Generalization_Animals_1080,Animals_080,Generalization,1,10080,baseline,2,Generalization_Animals_1080__s1__baseline
1517,block-0505,Generalization_Animals_1080,Animals_080,Generalization,1,10080,temporal,3,Generalization_Animals_1080__s1__temporal
1518,block-0506,Base_Animals_0081,Animals_081,Base,1,10081,baseline,1,Base_Animals_0081__s1__baseline
1519,block-0506,Base_Animals_0081,Animals_081,Base,1,10081,temporal,2,Base_Animals_0081__s1__temporal
1520,block-0506,Base_Animals_0081,Animals_081,Base,1,10081,current_frame,3,Base_Animals_0081__s1__current_frame
1521,block-0507,Generalization_OppositeConstruction_1050,OppositeConstruction_050,Generalization,2,20050,current_frame,1,Generalization_OppositeConstruction_1050__s2__current_frame
1522,block-0507,Generalization_OppositeConstruction_1050,OppositeConstruction_050,Generalization,2,20050,temporal,2,Generalization_OppositeConstruction_1050__s2__temporal
1523,block-0507,Generalization_OppositeConstruction_1050,OppositeConstruction_050,Generalization,2,20050,baseline,3,Generalization_OppositeConstruction_1050__s2__baseline
1524,block-0508,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,2,20028,temporal,1,Generalization_CustomObstacles_1028__s2__temporal
1525,block-0508,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,2,20028,baseline,2,Generalization_CustomObstacles_1028__s2__baseline
1526,block-0508,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,2,20028,current_frame,3,Generalization_CustomObstacles_1028__s2__current_frame
1527,block-0509,Base_BadParking_0001,BadParking_001,Base,3,30001,current_frame,1,Base_BadParking_0001__s3__current_frame
1528,block-0509,Base_BadParking_0001,BadParking_001,Base,3,30001,temporal,2,Base_BadParking_0001__s3__temporal
1529,block-0509,Base_BadParking_0001,BadParking_001,Base,3,30001,baseline,3,Base_BadParking_0001__s3__baseline
1530,block-0510,Base_OppositeConstruction_0054,OppositeConstruction_054,Base,1,10054,baseline,1,Base_OppositeConstruction_0054__s1__baseline
1531,block-0510,Base_OppositeConstruction_0054,OppositeConstruction_054,Base,1,10054,temporal,2,Base_OppositeConstruction_0054__s1__temporal
1532,block-0510,Base_OppositeConstruction_0054,OppositeConstruction_054,Base,1,10054,current_frame,3,Base_OppositeConstruction_0054__s1__current_frame
1533,block-0511,Base_BadParking_0004,BadParking_004,Base,1,10004,temporal,1,Base_BadParking_0004__s1__temporal
1534,block-0511,Base_BadParking_0004,BadParking_004,Base,1,10004,baseline,2,Base_BadParking_0004__s1__baseline
1535,block-0511,Base_BadParking_0004,BadParking_004,Base,1,10004,current_frame,3,Base_BadParking_0004__s1__current_frame
1536,block-0512,Base_RightConstruction_0090,RightConstruction_090,Base,3,30090,current_frame,1,Base_RightConstruction_0090__s3__current_frame
1537,block-0512,Base_RightConstruction_0090,RightConstruction_090,Base,3,30090,temporal,2,Base_RightConstruction_0090__s3__temporal
1538,block-0512,Base_RightConstruction_0090,RightConstruction_090,Base,3,30090,baseline,3,Base_RightConstruction_0090__s3__baseline
1539,block-0513,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,2,20066,baseline,1,Generalization_PedestrianCrowd_1066__s2__baseline
1540,block-0513,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,2,20066,temporal,2,Generalization_PedestrianCrowd_1066__s2__temporal
1541,block-0513,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,2,20066,current_frame,3,Generalization_PedestrianCrowd_1066__s2__current_frame
1542,block-0514,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,2,20065,current_frame,1,Generalization_PedestrianCrowd_1065__s2__current_frame
1543,block-0514,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,2,20065,temporal,2,Generalization_PedestrianCrowd_1065__s2__temporal
1544,block-0514,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,2,20065,baseline,3,Generalization_PedestrianCrowd_1065__s2__baseline
1545,block-0515,Base_PassableObstacles_0061,PassableObstacles_061,Base,3,30061,temporal,1,Base_PassableObstacles_0061__s3__temporal
1546,block-0515,Base_PassableObstacles_0061,PassableObstacles_061,Base,3,30061,baseline,2,Base_PassableObstacles_0061__s3__baseline
1547,block-0515,Base_PassableObstacles_0061,PassableObstacles_061,Base,3,30061,current_frame,3,Base_PassableObstacles_0061__s3__current_frame
1548,block-0516,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,3,30088,temporal,1,Generalization_PedestriansOnRoad_1088__s3__temporal
1549,block-0516,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,3,30088,current_frame,2,Generalization_PedestriansOnRoad_1088__s3__current_frame
1550,block-0516,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,3,30088,baseline,3,Generalization_PedestriansOnRoad_1088__s3__baseline
1551,block-0517,Base_CustomObstacles_0024,CustomObstacles_024,Base,2,20024,current_frame,1,Base_CustomObstacles_0024__s2__current_frame
1552,block-0517,Base_CustomObstacles_0024,CustomObstacles_024,Base,2,20024,baseline,2,Base_CustomObstacles_0024__s2__baseline
1553,block-0517,Base_CustomObstacles_0024,CustomObstacles_024,Base,2,20024,temporal,3,Base_CustomObstacles_0024__s2__temporal
1554,block-0518,Generalization_PedestrianCrowd_1068,PedestrianCrowd_068,Generalization,3,30068,temporal,1,Generalization_PedestrianCrowd_1068__s3__temporal
1555,block-0518,Generalization_PedestrianCrowd_1068,PedestrianCrowd_068,Generalization,3,30068,baseline,2,Generalization_PedestrianCrowd_1068__s3__baseline
1556,block-0518,Generalization_PedestrianCrowd_1068,PedestrianCrowd_068,Generalization,3,30068,current_frame,3,Generalization_PedestrianCrowd_1068__s3__current_frame
1557,block-0519,Base_HardBrake_0038,HardBrake_038,Base,2,20038,current_frame,1,Base_HardBrake_0038__s2__current_frame
1558,block-0519,Base_HardBrake_0038,HardBrake_038,Base,2,20038,temporal,2,Base_HardBrake_0038__s2__temporal
1559,block-0519,Base_HardBrake_0038,HardBrake_038,Base,2,20038,baseline,3,Base_HardBrake_0038__s2__baseline
